Region,Month,Dataset,Slope,Slope_SE,Slope_p
WI,Feb,era5,-0.6814105044855503,1.707845053594585,0.32485907044834406
WI,Feb,merra2,0.8750715546320433,2.189558928962347,0.9545002329011714
WI,Jan,era5,1.8330942291981944,1.536205006816482,0.5876072581101017
WI,Jan,merra2,3.821484925676747,1.8640978141321796,0.1301291625701344
WI,Jul,era5,1.109812678618367,0.8958832095864195,0.9024438341537586
WI,Jul,merra2,1.992788899231401,1.3546673307336308,0.4636404901538633
WI,Jun,era5,1.5969556774219147,0.8307095735536482,0.47238164283028494
WI,Jun,merra2,2.122330913207384,1.1243599642346314,0.31818462998110064
WI,Mar,era5,1.650481147061052,1.527806358201426,0.6702816338206785
WI,Mar,merra2,1.7475861727223683,2.039139018458254,0.7139035757956531
WI,May,era5,-0.36461958577471665,1.1542454533651785,0.2371020858238626
WI,May,merra2,-0.5953815289744455,1.3061444577039512,0.22191818290323928
WI,Nov,era5,3.0690062471208206,1.5219869059002311,0.17401628219584442
WI,Nov,merra2,4.555048681552593,1.9453316494445176,0.06762809404132075
WI,Oct,era5,0.4351775132961315,1.0395633793100276,0.586904919520395
WI,Oct,merra2,0.7608194178724367,1.3767703086923562,0.8620809267805998
WI,Sep,era5,3.077101845055731,0.7295670759516792,0.00441287298547266
WI,Sep,merra2,3.8580591716987827,1.0022983678242086,0.004351275217033601
WV,Apr,era5,1.562574794564434,0.9449872213293158,0.551626052033231
WV,Apr,merra2,2.3455709382930796,1.112568544165562,0.22649866772313043
WV,Aug,era5,1.3934600951597562,0.7165947302335732,0.5829579613001612
WV,Aug,merra2,2.4793312662809415,1.0471153241632463,0.15772388154445371
WV,Dec,era5,1.945635196415771,1.7067134342966492,0.5795323502946004
WV,Dec,merra2,1.990441404912313,2.215607406844901,0.6548539122820605
WV,Feb,era5,1.1072300854071768,1.5330581013047,0.9442372612802459
WV,Feb,merra2,1.9407787702108097,1.9557128450094743,0.6304871022278993
WV,Jan,era5,1.7706549561787255,1.444658916202523,0.5937213198666005
WV,Jan,merra2,3.1522851972132533,1.7214249396583337,0.21119260984675003
WV,Jul,era5,0.6886366931241884,0.7504339666584503,0.6782070575949222
WV,Jul,merra2,0.727382386067265,1.1495292369337344,0.8125358652316361
WV,Jun,era5,0.757643654410749,0.5875420911563524,0.6799789263457603
WV,Jun,merra2,0.9447915640283798,0.8736586318271634,0.9496134331000603
WV,Mar,era5,2.3960557379560607,1.3841913738436504,0.3131802617552668
WV,Mar,merra2,2.958696279755354,1.7219610026365668,0.25533766171274785
WV,May,era5,1.0538976404429348,1.07640808301939,0.9600652087540273
WV,May,merra2,1.2305446101039184,1.3420216357603483,0.8636033812830213
WV,Nov,era5,0.8690145034073804,1.3003181437044837,0.9197620792112771
WV,Nov,merra2,1.867230140333172,1.680350090757739,0.6057839617681171
WV,Oct,era5,1.281508324380684,0.8950053783580582,0.7531165982169923
WV,Oct,merra2,1.6653307487894993,1.236960392810295,0.5906629708129949
WV,Sep,era5,2.635874090310198,0.7922531746537541,0.03893837527479671
WV,Sep,merra2,3.598753162444187,1.1509712455493994,0.02395323900984092
WY,Apr,era5,-0.8027063656955585,1.1864808891090401,0.1286687746104842
WY,Apr,merra2,0.8476728216519224,1.629601852811985,0.9255261390704936
WY,Aug,era5,0.881130564190224,0.7629161358924818,0.8761833328785187
WY,Aug,merra2,1.5693241552852064,0.9568471979948656,0.5518434203521094
WY,Dec,era5,0.8462444512241406,1.2172776740271147,0.8994857567423373
WY,Dec,merra2,2.2146703169919375,1.369474341797906,0.3750999037498324
WY,Feb,era5,-0.49354114663469506,1.4315758451137073,0.2968164645831939
WY,Feb,merra2,0.4239070536795177,1.401419544718829,0.6810152350989274
WY,Jan,era5,1.3887657172181456,1.1161315243186987,0.7276033841925282
WY,Jan,merra2,3.227403745733961,1.2022170707166222,0.06391866881111974
WY,Jul,era5,2.902559137725231,0.9584859579832025,0.04714859108329206
WY,Jul,merra2,4.531661093836274,1.1080676063633201,0.001436448411358926
WY,Jun,era5,2.03739122031308,1.2988930956481455,0.4244798791479274
WY,Jun,merra2,2.2854546678759937,1.604417015150396,0.42301740257655607
WY,Mar,era5,0.5249506078072305,1.2288178902734204,0.699059350140049
WY,Mar,merra2,1.0477118493234467,1.31289748190869,0.9710105542423975
WY,May,era5,-1.806334534484953,1.1156836069843854,0.011891433538825602
WY,May,merra2,-0.9116503172439566,1.4612642331567056,0.19079980904004623
WY,Nov,era5,3.2040996411766374,1.4455849198007051,0.12733112566706817
WY,Nov,merra2,4.893716926197528,1.6711112395411005,0.019805273851241534
WY,Oct,era5,-0.11770280260105098,1.2493959416887894,0.37100386525052365
WY,Oct,merra2,1.3961054126703007,1.478923533133798,0.7888274069076588
WY,Sep,era5,3.7166392203120306,0.9392010988361038,0.0038218912781726733
WY,Sep,merra2,4.811357416588192,1.0668022765940337,0.0003533284033807593
